deliverableId,claimId,jsonPath,kind,status,attributionHint,inExpectedSourceFile,bestScore,topEvidenceFile,text
"d6","d6:30:$.competitors[2].primaryMarket","$.competitors[2].primaryMarket","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Institutional CRE, 500+ customers, 140+ countries; Brookfield named"
"d6","d6:31:$.competitors[2].strengths[0]","$.competitors[2].strengths[0]","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Berkshire-backed via Tango (2023 acquisition)"
"d6","d6:32:$.competitors[2].weaknesses[0]","$.competitors[2].weaknesses[0]","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Data infrastructure dependent on Arcadia’s Arc Plug API — not proprietary"
"d6","d6:33:$.competitors[2].weaknesses[1]","$.competitors[2].weaknesses[1]","narrative","supported","","","0.85","research/SECONDARY DATA/Arcadia Competitive Intelligence Report.md","No campus chargeback; no NL interface"
"d6","d6:34:$.competitors[2].winCondition","$.competitors[2].winCondition","narrative","supported","","","0.729","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Not a direct HE competitor. CRE is a future expansion. A WatchWire dissatisfied buyer cannot solve it by moving to Arcadia — same pipeline."
"d6","d6:35:$.competitors[2].quote","$.competitors[2].quote","quote","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Gap flag: no primary interviewee mentioned WatchWire by name."
"d6","d6:36:$.competitors[3].primaryMarket","$.competitors[3].primaryMarket","narrative","supported","","","0.729","research/outputs/00_master_corpus.txt","Large enterprise / multi-site — restaurants, retailers, manufacturers"
"d6","d6:37:$.competitors[3].pricing","$.competitors[3].pricing","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Calibrated to labor avoidance — 4–6 accounting headcount replaced (Goldstein / Panda)"
"d6","d6:38:$.competitors[3].strengths[0]","$.competitors[3].strengths[0]","narrative","supported","","","0.68","research/outputs/00_master_corpus.txt","20-year data moat at accounts like Panda"
"d6","d6:39:$.competitors[3].strengths[1]","$.competitors[3].strengths[1]","narrative","supported","","","0.68","research/Interview Summary Documents/Clear_Current_Interview_Summary_Adam_Zavadsky_ENGIE_Impact (1).docx","Outsourced bill payment creates dependency"
"d6","d6:40:$.competitors[3].weaknesses[0]","$.competitors[3].weaknesses[0]","narrative","supported","","","0.85","research/outputs/primary/agents/14_Morgan_Chen.md","Client-facing AI nonexistent by design"
"d6","d6:41:$.competitors[3].weaknesses[1]","$.competitors[3].weaknesses[1]","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Adam_Zavadsky_ENGIE_Impact (1).docx","Threshold-based anomaly detection misses baseline drift"
"d6","d6:42:$.competitors[3].weaknesses[2]","$.competitors[3].weaknesses[2]","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Uses Arcadia Arc API for electronic bills — not proprietary"
"d6","d6:43:$.competitors[3].weaknesses[3]","$.competitors[3].weaknesses[3]","narrative","supported","","","0.708","research/outputs/00_master_corpus.txt","OCR coverage ≈90% — 10% gap structural"
"d6","d6:44:$.competitors[3].winCondition","$.competitors[3].winCondition","narrative","supported","","","0.691","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Partnership, not displacement. Clear Current as AI analytics layer on top of ENGIE bill data — exactly what Walt Taylor (Panda) asked for on record."
"d6","d6:45:$.competitors[3].quote","$.competitors[3].quote","quote","supported","","","0.85","research/outputs/00_master_corpus.txt","“It would be much better if, since NG already houses all that data, they would just work with Anthropic or whoever and bolt you on.” — Walt Taylor, Panda"
"d6","d6:46:$.competitors[4].primaryMarket","$.competitors[4].primaryMarket","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Commercial/industrial engineers and consultants"
"d6","d6:47:$.competitors[4].strengths[0]","$.competitors[4].strengths[0]","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Named by Phil Combs for rate/tariff analysis"
"d6","d6:48:$.competitors[4].winCondition","$.competitors[4].winCondition","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","On Rate Analyst head-to-head: lead with regulatory intelligence differentiator. Combs: “super powerful… saves somebody like me so much time.”"
"d6","d6:49:$.competitors[4].quote","$.competitors[4].quote","quote","supported","","","0.85","research/outputs/00_master_corpus.txt","“I can tell you six months from now this utility is actively talking to the Public Utility Commission…” — Phil Combs, Trane"
"d6","d6:50:$.competitors[5].primaryMarket","$.competitors[5].primaryMarket","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Intermountain_Health_Team (1).docx","Building operations — HVAC optimization"
"d6","d6:51:$.competitors[5].strengths[0]","$.competitors[5].strengths[0]","narrative","supported","","","0.729","research/outputs/00_master_corpus.txt","AI-based HVAC scheduling using real-time sensors"
"d6","d6:52:$.competitors[5].weaknesses[0]","$.competitors[5].weaknesses[0]","narrative","supported","","","0.744","research/outputs/primary/agents/14_Morgan_Chen.md","Does not analyze utility bills, tariffs, or portfolio billing anomalies"
"d6","d6:53:$.competitors[5].winCondition","$.competitors[5].winCondition","narrative","supported","","","0.654","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Not a competitor — a referral endpoint. When Clear Current finds HVAC-driven drift, Trane/BrainBox is the resolution pathway."
"d6","d6:54:$.competitors[5].quote","$.competitors[5].quote","quote","supported","","","0.85","research/Call Transcripts/CC_Research_Don_Johnson_Trane_Transcript.docx","“Trane purchased BrainBox AI… we can offer AI building optimization even to customers who don’t have our BAS.” — Don Johnson, Trane"
"d6","d6:55:$.whiteSpace[0].name","$.whiteSpace[0].name","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","AI-native NL interface for energy analysis"
"d6","d6:56:$.whiteSpace[0].why","$.whiteSpace[0].why","narrative","supported","","","0.793","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Every primary interviewee requested or described an NL interface. Cox built their own rather than use Arcadia’s dashboard. No competitor has a documented equivalent."
"d6","d6:57:$.whiteSpace[1].name","$.whiteSpace[1].name","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Phil_Combs_Trane.docx","Forward-looking regulatory intelligence (PUC monitoring)"
"d6","d6:58:$.whiteSpace[1].why","$.whiteSpace[1].why","narrative","supported","","","0.716","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Zero competitors. Combs calls it “super powerful.” Ohio PUC 275-day timelines; PPL Pennsylvania decision date 7/1/2026 hits universities on day one of new fiscal year."
"d6","d6:59:$.whiteSpace[2].name","$.whiteSpace[2].name","narrative","supported","","","0.85","research/SECONDARY DATA/Arcadia Competitive Intelligence Report.md","Campus chargeback for district energy"
"d6","d6:60:$.whiteSpace[2].why","$.whiteSpace[2].why","narrative","supported","","","0.668","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","660+ district energy systems, concentrated in HE and hospitals. Only EnergyCAP has it — and users say it’s the worst feature. Arcadia can’t build it without a rebuild."
"d6","d6:61:$.whiteSpace[3].name","$.whiteSpace[3].name","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Dual-audience platform (ops + finance from one system)"
"d6","d6:62:$.whiteSpace[3].confidence","$.whiteSpace[3].confidence","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","STRONG (two independent primary sources)"
"d6","d6:63:$.whiteSpace[3].why","$.whiteSpace[3].why","narrative","supported","","","0.65","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Chamberlain (ops) + Ault (finance) confirm the same structural split. Three-tier delivery model answers it: chat for experts, dashboard for finance."
"d6","d6:64:$.whiteSpace[4].name","$.whiteSpace[4].name","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Proactive insight delivery (vs reactive query)"
"d6","d6:65:$.whiteSpace[4].why","$.whiteSpace[4].why","narrative","supported","","","0.55","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","EnergyCAP 2026 survey: 76% reactive despite rising costs. Threshold alerts miss drift. Push layer is the product requirement, not a nice-to-have."
"d6","d6:66:$.whiteSpace[5].confidence","$.whiteSpace[5].confidence","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","EMERGING (one primary, no secondary)"
"d6","d6:67:$.whiteSpace[5].why","$.whiteSpace[5].why","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Walt Taylor (Panda): “no meter about how much water is actually leaving the restaurant.” Investigate before building."
"d6","d6:68:$.positioning.options[0].headline","$.positioning.options[0].headline","headline","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","“The only platform that finds your money and gets it back.”"
"d6","d6:69:$.positioning.options[0].useWhen","$.positioning.options[0].useWhen","narrative","supported","","","0.744","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Reserve until one documented named recovery case study exists."
"d6","d6:70:$.positioning.options[0].risk","$.positioning.options[0].risk","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","The word “recovers” — Spieler’s question. Overstates current shipped capability (“assists manual completion”)."
"d6","d6:71:$.positioning.options[1].headline","$.positioning.options[1].headline","headline","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","“The energy intelligence platform your finance and operations teams will actually use.”"
"d6","d6:72:$.positioning.options[1].useWhen","$.positioning.options[1].useWhen","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Primary positioning through May fundraise."
"d6","d6:73:$.positioning.options[1].risk","$.positioning.options[1].risk","narrative","supported","","","0.68","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","“Will actually use” needs adoption evidence. Show the personas — chat for engineer, dashboard for finance."
"d6","d6:74:$.positioning.options[2].headline","$.positioning.options[2].headline","headline","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","“The AI energy manager for multi-site commercial portfolios.”"
"d6","d6:75:$.positioning.options[2].useWhen","$.positioning.options[2].useWhen","narrative","supported","","","0.729","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Website copy; context-setting. Not the lead in investor rooms."
"d6","d6:76:$.positioning.options[2].risk","$.positioning.options[2].risk","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Already the public positioning — does not differentiate."
"d6","d6:77:$.objections[0].claim","$.objections[0].claim","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Arcadia already does this, and they have $649M and 9,500 utilities."
"d6","d6:78:$.objections[0].response","$.objections[0].response","narrative","supported","","","0.773","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Cox Enterprises chose Arcadia as a data feed, not a platform. Cox built their own dashboard. 14 months into enterprise, zero documented HE customers. No NL, no PUC, no chargeback. We compete on intelligence, not data breadth."
